"","diff.fit","low","high","study","treat","bilat_0","age","se"
"12780",-0.115601442435889,-0.490552103283409,0.216576196035053,"McCormick","Antibiotics","Unilateral",10.62,-0.490552103283409
"12782",-0.047563918085026,-0.512113397624204,0.416869356274475,"McCormick","Antibiotics","Bilateral",10.64,-0.512113397624204
"12784",-0.115974286229064,-0.493006813488078,0.217610731892115,"McCormick","Antibiotics","Unilateral",10.66,-0.493006813488078
"12786",-0.0469512966154783,-0.51323524876284,0.419504655973075,"McCormick","Antibiotics","Bilateral",10.68,-0.51323524876284
"12788",-0.116342993625268,-0.49548492058372,0.218673193581452,"McCormick","Antibiotics","Unilateral",10.7,-0.49548492058372
"12790",-0.046335998787893,-0.514358015774779,0.422152448230034,"McCormick","Antibiotics","Bilateral",10.72,-0.514358015774779
"12792",-0.116707637183122,-0.497988456077419,0.21976516566436,"McCormick","Antibiotics","Unilateral",10.74,-0.497988456077419
"12794",-0.0457181389861362,-0.515483141255178,0.424813561279254,"McCormick","Antibiotics","Bilateral",10.76,-0.515483141255178
"12796",-0.117068289025573,-0.500519434800604,0.220888212993736,"McCormick","Antibiotics","Unilateral",10.78,-0.500519434800604
"12798",-0.0450978290103962,-0.516612049798788,0.427488808442766,"McCormick","Antibiotics","Bilateral",10.8,-0.516612049798788
"12800",-0.11742502086217,-0.503079845609165,0.222043872467343,"McCormick","Antibiotics","Unilateral",10.82,-0.503079845609165
"12802",-0.0444751781251189,-0.517746143269795,0.430178984096483,"McCormick","Antibiotics","Bilateral",10.84,-0.517746143269795
"12804",-0.117777904013134,-0.505671642354936,0.223233645033323,"McCormick","Antibiotics","Unilateral",10.86,-0.505671642354936
"12806",-0.043850293105783,-0.518886796270805,0.432884859831119,"McCormick","Antibiotics","Bilateral",10.88,-0.518886796270805
"12808",-0.118127009435107,-0.508296735148669,0.224458987963138,"McCormick","Antibiotics","Unilateral",10.9,-0.508296735148669
"12810",-0.043223278284312,-0.520035351808694,0.435607180806906,"McCormick","Antibiotics","Bilateral",10.92,-0.520035351808694
"12812",-0.118472407748414,-0.510956981935698,0.225721307408611,"McCormick","Antibiotics","Unilateral",10.94,-0.510956981935698
"12814",-0.0425942355931768,-0.521193117156222,0.438346662301314,"McCormick","Antibiotics","Bilateral",10.96,-0.521193117156222
"12816",-0.118814169265711,-0.513654180406491,0.227021951261301,"McCormick","Antibiotics","Unilateral",10.98,-0.513654180406491
"12818",-0.041963264607919,-0.522361359908578,0.441103986449988,"McCormick","Antibiotics","Bilateral",11,-0.522361359908578
"12820",-0.119152364021912,-0.516390060264914,0.228362202333335,"McCormick","Antibiotics","Unilateral",11.02,-0.516390060264914
"12822",-0.041330462588342,-0.523541304235333,0.443879799181154,"McCormick","Antibiotics","Bilateral",11.04,-0.523541304235333
"12824",-0.119487061805144,-0.519166275876974,0.229743271879649,"McCormick","Antibiotics","Unilateral",11.06,-0.519166275876974
"12826",-0.0406959245179546,-0.524734127328117,0.446674707345009,"McCormick","Antibiotics","Bilateral",11.08,-0.524734127328117
"12828",-0.119818332188769,-0.521984399323086,0.231166293481653,"McCormick","Antibiotics","Unilateral",11.1,-0.521984399323086
"12830",-0.0400597431419848,-0.525940956045649,0.449489276039133,"McCormick","Antibiotics","Bilateral",11.12,-0.525940956045649
"12832",-0.120146244564211,-0.524845913875877,0.232632317312387,"McCormick","Antibiotics","Unilateral",11.14,-0.524845913875877
"12834",-0.0394220090036567,-0.527162863757418,0.452324026131905,"McCormick","Antibiotics","Bilateral",11.16,-0.527162863757418
"12836",-0.12047086817453,-0.527752207924984,0.234142304802732,"McCormick","Antibiotics","Unilateral",11.18,-0.527752207924984
"12838",-0.0387828104788358,-0.528400867388208,0.4551794319857,"McCormick","Antibiotics","Bilateral",11.2,-0.528400867388208
"12840",-0.120792272148606,-0.530704569368755,0.235697123727243,"McCormick","Antibiotics","Unilateral",11.22,-0.530704569368755
"12842",-0.0381422338090417,-0.529655924665635,0.458055919381661,"McCormick","Antibiotics","Bilateral",11.24,-0.529655924665635
"12844",-0.121110525535839,-0.53370418049119,0.237297543727006,"McCormick","Antibiotics","Unilateral",11.26,-0.53370418049119
"12846",-0.0375003631326763,-0.530928931572928,0.460953863648098,"McCormick","Antibiotics","Bilateral",11.28,-0.530928931572928
"12848",-0.121425697341223,-0.536752113340422,0.238944232285286,"McCormick","Antibiotics","Unilateral",11.3,-0.536752113340422
"12850",-0.0368572805146513,-0.532220720009567,0.46387358799392,"McCormick","Antibiotics","Bilateral",11.32,-0.532220720009567
"12852",-0.12173785656074,-0.539849325622731,0.240637751169769,"McCormick","Antibiotics","Unilateral",11.34,-0.539849325622731
"12854",-0.0362130659742134,-0.533532055661909,0.466815362048745,"McCormick","Antibiotics","Bilateral",11.36,-0.533532055661909
"12856",-0.122047072216866,-0.542996657123443,0.242378553353153,"McCormick","Antibiotics","Unilateral",11.38,-0.542996657123443
"12858",-0.0355677975111393,-0.534863636086233,0.469779400610521,"McCormick","Antibiotics","Bilateral",11.4,-0.534863636086233
"12860",-0.122353413394292,-0.546194826663462,0.244166980420985,"McCormick","Antibiotics","Unilateral",11.42,-0.546194826663462
"12862",-0.0349215511302386,-0.536216089006147,0.472765862601378,"McCormick","Antibiotics","Bilateral",11.44,-0.536216089006147
"12864",-0.122656949275473,-0.549444429596758,0.246003260473605,"McCormick","Antibiotics","Unilateral",11.46,-0.549444429596758
"12866",-0.0342744008640608,-0.537589970825959,0.475774850231921,"McCormick","Antibiotics","Bilateral",11.48,-0.537589970825959
"12868",-0.122957748880839,-0.552745936695264,0.247887507181584,"McCormick","Antibiotics","Unilateral",11.5,-0.552745936695264
"12870",-0.0336264166422564,-0.538985771711616,0.478806415166634,"McCormick","Antibiotics","Bilateral",11.52,-0.538985771711616
"12872",-0.123255878582627,-0.556099737336814,0.24981975216945,"McCormick","Antibiotics","Unilateral",11.54,-0.556099737336814
"12874",-0.0329776650038338,-0.540403953923945,0.481860589328067,"McCormick","Antibiotics","Bilateral",11.56,-0.540403953923945
"12876",-0.12355141173497,-0.559506162190557,0.251799959601935,"McCormick","Antibiotics","Unilateral",11.58,-0.559506162190557
"12878",-0.0323282155594673,-0.541844918940877,0.484937353568336,"McCormick","Antibiotics","Bilateral",11.6,-0.541844918940877
"12880",-0.123844423526358,-0.562965407145345,0.253827967644355,"McCormick","Antibiotics","Unilateral",11.62,-0.562965407145345
"12882",-0.0316781338843784,-0.54330899462701,0.48803663237146,"McCormick","Antibiotics","Bilateral",11.64,-0.54330899462701
"12884",-0.124134989168809,-0.566477574473955,0.255903519350325,"McCormick","Antibiotics","Unilateral",11.66,-0.566477574473955
"12886",-0.0310274845357141,-0.54479645619872,0.491158311555458,"McCormick","Antibiotics","Bilateral",11.68,-0.54479645619872
"12888",-0.124423187276519,-0.570042670477099,0.258026260951562,"McCormick","Antibiotics","Unilateral",11.7,-0.570042670477099
"12890",-0.0303763310038079,-0.546307512576186,0.49430222841901,"McCormick","Antibiotics","Bilateral",11.72,-0.546307512576186
"12892",-0.124709099099325,-0.573660575741572,0.260195722986427,"McCormick","Antibiotics","Unilateral",11.74,-0.573660575741572
"12894",-0.0297247362046913,-0.547842274772531,0.497468148213416,"McCormick","Antibiotics","Bilateral",11.76,-0.547842274772531
"12896",-0.124992807068168,-0.577330988907403,0.262411273957057,"McCormick","Antibiotics","Unilateral",11.78,-0.577330988907403
"12898",-0.029072761032936,-0.549400738776799,0.500655747754233,"McCormick","Antibiotics","Bilateral",11.8,-0.549400738776799
"12900",-0.125274394117505,-0.581053420760439,0.264672114533262,"McCormick","Antibiotics","Unilateral",11.82,-0.581053420760439
"12902",-0.028420464303277,-0.550982785053865,0.503864615586238,"McCormick","Antibiotics","Bilateral",11.84,-0.550982785053865
"12904",-0.12555394371991,-0.584827195851365,0.266977279695571,"McCormick","Antibiotics","Unilateral",11.86,-0.584827195851365
"12906",-0.0277679027576477,-0.55258817882654,0.507094252902744,"McCormick","Antibiotics","Bilateral",11.88,-0.55258817882654
"12908",-0.125831539919488,-0.588651455247769,0.269325641921236,"McCormick","Antibiotics","Unilateral",11.9,-0.588651455247769
"12910",-0.0271151310705771,-0.554216570956077,0.510344074956808,"McCormick","Antibiotics","Bilateral",11.92,-0.554216570956077
"12912",-0.126107267364025,-0.592525160358968,0.271715915354839,"McCormick","Antibiotics","Unilateral",11.94,-0.592525160358968
"12914",-0.0264622018532752,-0.555867499400716,0.513613412940024,"McCormick","Antibiotics","Bilateral",11.96,-0.555867499400716
"12916",-0.126381211335912,-0.596447097767536,0.274146660899061,"McCormick","Antibiotics","Unilateral",11.98,-0.596447097767536
"12918",-0.0258091656563145,-0.557540391228859,0.516901516303192,"McCormick","Antibiotics","Bilateral",12,-0.557540391228859
"12920",-0.126653457781679,-0.600415884996516,0.27661629215664,"McCormick","Antibiotics","Unilateral",12.02,-0.600415884996516
"12922",-0.0251560709709906,-0.559234565161382,0.520207555491103,"McCormick","Antibiotics","Bilateral",12.04,-0.559234565161382
"12924",-0.126924093340078,-0.604429977137183,0.279123082150043,"McCormick","Antibiotics","Unilateral",12.06,-0.604429977137183
"12926",-0.0245029642295391,-0.56094923461529,0.523530625061891,"McCormick","Antibiotics","Bilateral",12.08,-0.56094923461529
"12928",-0.127193205368853,-0.608487674259199,0.281665170741716,"McCormick","Antibiotics","Unilateral",12.1,-0.608487674259199
"12930",-0.023849889804078,-0.562683511218474,0.526869747160373,"McCormick","Antibiotics","Bilateral",12.12,-0.562683511218474
"12932",-0.127460881969867,-0.612587129522155,0.284240572675941,"McCormick","Antibiotics","Unilateral",12.14,-0.612587129522155
"12934",-0.0231968900045234,-0.564436408763695,0.530223875313019,"McCormick","Antibiotics","Bilateral",12.16,-0.564436408763695
"12936",-0.127727212012821,-0.616726357906468,0.286847186160713,"McCormick","Antibiotics","Unilateral",12.18,-0.616726357906468
"12938",-0.02254400507551,-0.566206847567932,0.533591898511496,"McCormick","Antibiotics","Bilateral",12.2,-0.566206847567932
"12940",-0.127992285157243,-0.620903245480398,0.289482801908136,"McCormick","Antibiotics","Unilateral",12.22,-0.620903245480398
"12942",-0.021891273192315,-0.567993659201515,0.536972645551007,"McCormick","Antibiotics","Bilateral",12.24,-0.567993659201515
"12944",-0.128256191873046,-0.625115559120732,0.292145112550879,"McCormick","Antibiotics","Unilateral",12.26,-0.625115559120732
"12946",-0.0212387304558969,-0.569795591550339,0.54036488958902,"McCormick","Antibiotics","Bilateral",12.28,-0.569795591550339
"12948",-0.12851902345925,-0.629360956604768,0.294831722354069,"McCormick","Antibiotics","Unilateral",12.3,-0.629360956604768
"12950",-0.0205864108871276,-0.57161131417327,0.543767352889773,"McCormick","Antibiotics","Bilateral",12.32,-0.57161131417327
"12952",-0.128780872061185,-0.633636996993636,0.2975401571425,"McCormick","Antibiotics","Unilateral",12.34,-0.633636996993636
"12954",-0.0199343464203008,-0.573439423916098,0.547178711719999,"McCormick","Antibiotics","Bilateral",12.36,-0.573439423916098
"12956",-0.129041830685841,-0.637941151228575,0.300267874366236,"McCormick","Antibiotics","Unilateral",12.38,-0.637941151228575
"12958",-0.0192825668959662,-0.575278450742811,0.550597601361652,"McCormick","Antibiotics","Bilateral",12.4,-0.575278450742811
"12960",-0.129301993215536,-0.642270812864917,0.303012273229698,"McCormick","Antibiotics","Unilateral",12.42,-0.642270812864917
"12962",-0.0186311000531131,-0.577126863744657,0.554022621208021,"McCormick","Antibiotics","Bilateral",12.44,-0.577126863744657
"12964",-0.129561454419866,-0.646623308871978,0.305770704813252,"McCormick","Antibiotics","Unilateral",12.46,-0.646623308871978
"12966",-0.0179799715208522,-0.578983077287765,0.55745233991022,"McCormick","Antibiotics","Bilateral",12.48,-0.578983077287765
"12968",-0.129820309965735,-0.650995910430026,0.308540482120165,"McCormick","Antibiotics","Unilateral",12.5,-0.650995910430026
"12970",-0.0173292048096489,-0.580845457260193,0.560885300542254,"McCormick","Antibiotics","Bilateral",12.52,-0.580845457260193
"12972",-0.130078656425671,-0.655385843660548,0.311318889985687,"McCormick","Antibiotics","Unilateral",12.54,-0.655385843660548
"12974",-0.0166788216639284,-0.582712328024564,0.56432002529527,"McCormick","Antibiotics","Bilateral",12.56,-0.582712328024564
"12976",-0.130336596996687,-0.659790314377304,0.314103190344041,"McCormick","Antibiotics","Unilateral",12.58,-0.659790314377304
"12978",-0.0160288616229741,-0.584582025890317,0.567755009530858,"McCormick","Antibiotics","Bilateral",12.6,-0.584582025890317
"12980",-0.130594238219861,-0.664206581465874,0.316890695200829,"McCormick","Antibiotics","Unilateral",12.62,-0.664206581465874
"12982",-0.015379351925661,-0.586452893746955,0.571188810642343,"McCormick","Antibiotics","Bilateral",12.64,-0.586452893746955
"12984",-0.130851652555583,-0.668631907444471,0.31967883359555,"McCormick","Antibiotics","Unilateral",12.66,-0.668631907444471
"12986",-0.014730318433935,-0.588323284469392,0.574620008993744,"McCormick","Antibiotics","Bilateral",12.68,-0.588323284469392
"12988",-0.131108940039423,-0.67306368822028,0.322465080815038,"McCormick","Antibiotics","Unilateral",12.7,-0.67306368822028
"12990",-0.0140818248660121,-0.590191714413734,0.578047241874274,"McCormick","Antibiotics","Bilateral",12.72,-0.590191714413734
"12992",-0.131366144504328,-0.677499489203711,0.325247237690954,"McCormick","Antibiotics","Unilateral",12.74,-0.677499489203711
"12994",-0.0134338799143284,-0.592056723332738,0.581469349390146,"McCormick","Antibiotics","Bilateral",12.76,-0.592056723332738
"12996",-0.131623266001886,-0.681936927580294,0.328023295502465,"McCormick","Antibiotics","Unilateral",12.78,-0.681936927580294
"12998",-0.0127864846950854,-0.593916886121781,0.584885227274705,"McCormick","Antibiotics","Bilateral",12.8,-0.593916886121781
"13000",-0.131880304502537,-0.686373695932671,0.330791326118548,"McCormick","Antibiotics","Unilateral",12.82,-0.686373695932671
"13002",-0.0121396403183692,-0.595770822290139,0.588293811566273,"McCormick","Antibiotics","Bilateral",12.84,-0.595770822290139
"13004",-0.132137259976854,-0.690807562050543,0.333549481169779,"McCormick","Antibiotics","Unilateral",12.86,-0.690807562050543
"13006",-0.0114933478881799,-0.597617196220312,0.591694078366821,"McCormick","Antibiotics","Bilateral",12.88,-0.597617196220312
"13008",-0.132394132395501,-0.695236368544329,0.336295991253628,"McCormick","Antibiotics","Unilateral",12.9,-0.695236368544329
"13010",-0.0108476085023556,-0.599454717346478,0.595085043541893,"McCormick","Antibiotics","Bilateral",12.92,-0.599454717346478
"13012",-0.132650921729264,-0.699658032360408,0.339029165017585,"McCormick","Antibiotics","Unilateral",12.94,-0.699658032360408
"13014",-0.0102024232526135,-0.601282140255486,0.598465762365769,"McCormick","Antibiotics","Bilateral",12.96,-0.601282140255486
"13016",-0.132907627949041,-0.70407054420743,0.341747388132576,"McCormick","Antibiotics","Unilateral",12.98,-0.70407054420743
"13018",-0.00955779322451306,-0.603098264713196,0.601835329116322,"McCormick","Antibiotics","Bilateral",13,-0.603098264713196
"13020",-0.0505855478327504,-0.304040199887172,0.194693692568934,"McCormick","Antibiotics","Unilateral",0.01,-0.304040199887172
"13022",-0.252564075682578,-0.510709556007924,-0.0369156368815419,"McCormick","Antibiotics","Bilateral",0.03,-0.510709556007924
"13024",-0.0508467601194829,-0.298948988862377,0.189436370258136,"McCormick","Antibiotics","Unilateral",0.05,-0.298948988862377
"13026",-0.251812614581035,-0.504328696901875,-0.0399895123901483,"McCormick","Antibiotics","Bilateral",0.07,-0.504328696901875
"13028",-0.0511042373447484,-0.293884358861974,0.184205482668414,"McCormick","Antibiotics","Unilateral",0.09,-0.293884358861974
"13030",-0.25104439917013,-0.497981829989306,-0.0430394334883004,"McCormick","Antibiotics","Bilateral",0.11,-0.497981829989306
"13032",-0.0513579376543633,-0.288853175333622,0.179007300614698,"McCormick","Antibiotics","Unilateral",0.13,-0.288853175333622
"13034",-0.250259569324108,-0.491676435336873,-0.0460605677211683,"McCormick","Antibiotics","Bilateral",0.15,-0.491676435336873
"13036",-0.0516078203903106,-0.283862604414165,0.173848423101734,"McCormick","Antibiotics","Unilateral",0.17,-0.283862604414165
"13038",-0.249458269999781,-0.485420259790765,-0.0490476762529449,"McCormick","Antibiotics","Bilateral",0.19,-0.485420259790765
"13040",-0.0518538461067051,-0.278920118034076,0.168735785372618,"McCormick","Antibiotics","Unilateral",0.21,-0.278920118034076
"13042",-0.248640651174587,-0.479221322943805,-0.0519950990881433,"McCormick","Antibiotics","Bilateral",0.23,-0.479221322943805
"13044",-0.0520959765849379,-0.274033498206085,0.163676665991407,"McCormick","Antibiotics","Unilateral",0.25,-0.274033498206085
